customer_id,country,city,signup_ts,is_business,loyalty_tier
31339,AE,Dubai,2025-12-18T10:50:47,0,gold
31340,AE,Sharjah,2026-01-17T17:39:54,0,none
31341,AE,Ajman,2024-02-04T00:21:07,0,silver
31342,AE,Sharjah,2024-04-18T13:25:04,0,silver
31343,SA,Riyadh,2024-11-21T09:53:31,0,none
31344,SA,Khobar,2025-11-19T18:11:57,0,none
31345,SA,Madinah,2026-01-31T14:21:39,1,gold
31346,SA,Makkah,2025-05-30T02:36:48,0,silver
31347,AE,Ajman,2026-02-21T23:42:52,1,silver
31348,EG,Alexandria,2024-06-07T04:49:33,0,none
31349,QA,Doha,2025-12-05T03:28:36,0,gold
31350,SA,Jeddah,2025-08-18T01:09:39,0,none
31351,EG,Cairo,2024-01-11T13:28:59,0,none
31352,AE,Abu Dhabi,2025-10-05T15:51:21,0,silver
31353,SA,Makkah,2025-03-05T10:19:50,1,silver
31354,AE,Ajman,2025-01-13T16:28:01,0,none
31355,OM,Muscat,2025-02-22T16:01:58,0,silver
31356,SA,Makkah,2025-03-18T02:04:32,0,none
31357,AE,Sharjah,2025-09-06T10:06:26,0,none
31358,SA,Jeddah,2025-02-06T19:32:34,0,silver
31359,SA,Khobar,2025-11-10T13:24:03,0,none
31360,SA,Jeddah,2025-12-02T13:41:12,0,silver
31361,SA,Tabuk,2025-12-18T10:24:54,0,silver
31362,AE,Ajman,2025-08-08T21:01:52,1,silver
31363,SA,Jeddah,2025-06-06T10:42:35,1,gold
31364,AE,Ajman,2024-11-28T01:09:40,1,gold
31365,KW,Kuwait City,2024-05-10T15:11:56,0,gold
31366,EG,Alexandria,2025-01-27T15:06:54,1,gold
31367,SA,Tabuk,2025-01-04T22:44:27,0,none
31368,SA,Khobar,2025-10-27T03:16:33,0,none
31369,SA,Khobar,2025-06-24T04:12:45,0,none
31370,SA,Tabuk,2024-04-24T01:21:36,1,silver
31371,SA,Riyadh,2024-02-26T14:31:45,1,silver
31372,AE,Dubai,2024-09-01T07:28:35,0,none
31373,AE,Ajman,2024-06-11T10:46:31,0,silver
31374,SA,Makkah,2025-04-04T15:48:08,0,silver
31375,SA,Madinah,2024-03-31T04:56:31,0,none
31376,KW,Kuwait City,2025-01-08T19:35:26,1,silver
31377,BH,Manama,2024-07-28T22:55:44,0,gold
31378,AE,Ajman,2026-02-11T14:39:58,0,silver
31379,AE,Sharjah,2024-09-23T03:26:12,0,none
31380,AE,Abu Dhabi,2025-06-28T11:27:34,0,none
31381,SA,Riyadh,2024-11-12T19:27:45,0,none
31382,KW,Kuwait City,2025-10-13T06:33:17,1,gold
31383,SA,Makkah,2026-02-14T06:40:52,0,none
31384,AE,Dubai,2024-08-18T13:39:53,0,silver
31385,SA,Tabuk,2025-10-06T19:54:33,1,silver
31386,AE,Dubai,2025-02-24T14:57:23,1,silver
31387,EG,Giza,2025-09-26T20:48:42,0,none
31388,EG,Cairo,2024-01-15T01:51:00,0,none
31389,SA,Makkah,2024-12-23T21:23:06,0,none
31390,AE,Abu Dhabi,2025-08-11T23:04:00,0,silver
31391,AE,Sharjah,2025-10-09T17:33:51,0,gold
31392,AE,Ajman,2025-02-25T10:11:25,0,none
31393,SA,Tabuk,2025-10-13T14:33:03,1,gold
31394,SA,Tabuk,2025-07-10T16:02:13,0,silver
31395,AE,Sharjah,2024-07-22T21:24:40,0,gold
31396,SA,Tabuk,2024-08-27T22:26:01,0,none
31397,AE,Sharjah,2024-07-06T02:32:24,1,platinum
31398,SA,Makkah,2024-01-06T16:00:59,1,silver
31399,AE,Sharjah,2025-08-23T07:27:51,1,silver
31400,SA,Makkah,2024-12-17T09:53:00,0,none
31401,EG,Cairo,2025-07-12T07:31:55,0,gold
31402,SA,Tabuk,2024-08-02T14:00:37,0,none
31403,SA,Tabuk,2024-07-29T13:27:08,0,none
31404,SA,Madinah,2024-12-19T12:12:17,0,none
31405,KW,Kuwait City,2024-12-30T14:22:31,1,gold
31406,SA,Makkah,2025-03-27T08:23:01,0,silver
31407,SA,Riyadh,2024-07-01T00:34:39,0,silver
31408,SA,Dammam,2024-12-08T02:56:55,0,silver
31409,EG,Alexandria,2025-08-22T21:33:52,0,gold
31410,SA,Jeddah,2024-05-02T18:57:23,0,none
31411,AE,Dubai,2024-06-19T23:27:00,0,gold
31412,SA,Tabuk,2024-07-25T21:05:06,0,none
31413,SA,Khobar,2026-02-05T12:07:15,1,platinum
31414,SA,Riyadh,2024-03-24T00:14:46,0,silver
31415,AE,Ajman,2026-01-19T21:22:18,0,none
31416,SA,Madinah,2025-06-16T06:39:26,0,none
31417,OM,Muscat,2025-02-25T13:37:54,0,none
31418,SA,Madinah,2025-01-21T16:39:53,0,none
31419,AE,Ajman,2024-10-02T20:46:25,1,silver
31420,SA,Jeddah,2025-05-23T21:42:41,0,none
31421,SA,Makkah,2025-04-25T13:22:33,0,silver
31422,EG,Alexandria,2025-03-03T15:58:19,1,silver
31423,EG,Alexandria,2024-12-26T20:31:50,0,silver
31424,AE,Ajman,2026-02-28T02:41:44,0,silver
31425,EG,Giza,2025-10-14T22:41:04,1,platinum
31426,SA,Khobar,2025-08-07T13:58:31,1,silver
31427,QA,Doha,2025-11-30T03:03:12,1,silver
31428,SA,Riyadh,2025-12-24T23:35:55,0,none
31429,KW,Kuwait City,2025-09-22T13:59:50,0,none
31430,EG,Cairo,2024-02-03T12:28:35,0,gold
31431,SA,Madinah,2024-06-22T22:22:47,0,silver
31432,AE,Dubai,2025-11-01T18:59:40,1,gold
31433,BH,Manama,2025-03-27T05:16:33,0,silver
31434,SA,Madinah,2024-10-09T22:14:41,0,silver
31435,SA,Khobar,2026-01-22T01:09:40,0,none
31436,AE,Abu Dhabi,2025-09-12T08:03:05,0,none
31437,SA,Madinah,2024-08-17T21:32:45,0,none
31438,SA,Jeddah,2025-09-21T18:12:05,0,none
31439,EG,Cairo,2026-02-22T20:57:40,0,none
31440,QA,Doha,2024-12-05T22:29:45,0,none
31441,SA,Khobar,2026-02-01T07:32:24,0,none
31442,BH,Manama,2025-10-28T15:45:15,0,none
31443,SA,Makkah,2025-10-26T11:26:38,0,silver
31444,SA,Jeddah,2024-02-11T10:36:17,0,silver
31445,SA,Madinah,2024-05-18T04:35:09,0,none
31446,SA,Jeddah,2025-01-04T01:21:05,1,silver
31447,AE,Ajman,2024-08-01T02:58:53,0,none
31448,SA,Riyadh,2025-03-22T05:09:15,0,none
31449,SA,Dammam,2024-06-07T14:42:22,0,none
31450,AE,Abu Dhabi,2025-06-27T19:53:09,0,none
31451,AE,Ajman,2025-10-13T00:00:42,0,none
31452,AE,Sharjah,2025-08-07T04:51:16,0,none
31453,AE,Sharjah,2025-02-19T21:05:31,0,none
31454,OM,Muscat,2024-01-26T17:58:12,0,silver
31455,AE,Dubai,2024-06-12T00:12:16,0,silver
31456,QA,Doha,2024-08-09T02:02:01,1,gold
31457,BH,Manama,2025-03-07T19:42:11,0,none
31458,KW,Kuwait City,2024-07-02T11:41:17,0,none
31459,SA,Tabuk,2025-01-19T14:36:57,0,silver
31460,SA,Tabuk,2024-05-26T05:06:03,0,silver
31461,SA,Makkah,2024-09-22T22:35:40,0,none
31462,SA,Dammam,2025-05-10T19:23:34,0,silver
31463,AE,Ajman,2024-11-02T01:21:22,0,gold
31464,SA,Khobar,2025-07-15T18:37:43,0,gold
31465,AE,Ajman,2025-11-21T11:45:57,0,silver
31466,EG,Giza,2024-04-19T12:49:01,0,none
31467,SA,Riyadh,2025-11-29T11:53:58,1,silver
31468,BH,Manama,2024-08-11T06:49:37,0,silver
31469,EG,Cairo,2025-04-12T18:49:49,0,none
31470,EG,Giza,2024-10-13T14:58:16,0,silver
31471,SA,Riyadh,2025-06-04T04:12:36,1,platinum
31472,BH,Manama,2025-08-13T12:55:34,0,none
31473,SA,Dammam,2026-02-27T13:07:54,0,none
31474,EG,Cairo,2024-07-23T18:44:27,0,none
31475,SA,Makkah,2025-08-01T01:01:23,0,none
31476,SA,Dammam,2025-02-04T12:27:50,0,silver
31477,SA,Madinah,2025-12-26T20:11:16,0,none
31478,EG,Alexandria,2024-06-14T01:23:26,0,silver
31479,KW,Kuwait City,2025-07-27T14:18:36,1,silver
31480,AE,Sharjah,2025-10-01T15:01:06,0,gold
31481,AE,Dubai,2025-02-04T05:02:31,1,silver
31482,SA,Dammam,2024-12-09T15:17:08,0,silver
31483,OM,Muscat,2024-10-21T23:23:10,0,none
31484,SA,Dammam,2025-04-10T18:44:02,0,silver
31485,QA,Doha,2025-05-28T10:02:07,0,none
31486,EG,Cairo,2024-10-31T15:16:48,1,platinum
31487,SA,Dammam,2025-10-15T00:44:46,0,none
31488,SA,Dammam,2024-11-04T08:10:42,0,none
31489,AE,Sharjah,2025-11-21T13:52:59,0,silver
31490,BH,Manama,2025-10-26T22:58:31,0,none
31491,AE,Sharjah,2024-08-10T18:09:25,0,none
31492,KW,Kuwait City,2024-01-27T10:41:18,0,silver
31493,BH,Manama,2024-10-30T07:55:03,0,silver
31494,SA,Riyadh,2024-09-20T10:37:49,1,platinum
31495,SA,Tabuk,2024-11-08T06:31:07,0,none
31496,AE,Sharjah,2025-10-12T00:05:11,1,silver
31497,SA,Madinah,2025-09-28T20:55:31,1,gold
31498,EG,Alexandria,2025-06-08T15:41:25,0,none
31499,SA,Khobar,2025-10-31T04:56:35,1,silver
31500,AE,Sharjah,2024-11-07T11:17:03,1,gold
31501,SA,Riyadh,2025-10-15T00:33:33,0,silver
31502,EG,Cairo,2024-08-01T07:25:35,0,silver
31503,SA,Tabuk,2024-05-31T11:36:19,0,none
31504,AE,Dubai,2025-10-18T09:58:42,0,silver
31505,SA,Jeddah,2024-05-11T01:36:12,0,none
31506,EG,Cairo,2025-12-18T11:12:09,0,none
31507,SA,Khobar,2025-03-25T03:05:42,0,none
31508,AE,Sharjah,2025-09-07T13:07:30,0,none
31509,EG,Alexandria,2024-07-20T06:25:12,0,none
31510,SA,Dammam,2024-11-03T22:57:00,1,silver
31511,SA,Riyadh,2024-03-06T18:17:34,0,none
31512,SA,Riyadh,2025-10-11T06:37:13,0,none
31513,AE,Sharjah,2025-12-30T09:50:36,0,silver
31514,SA,Madinah,2024-02-27T14:15:04,1,platinum
31515,SA,Tabuk,2024-03-14T09:58:09,0,silver
31516,SA,Khobar,2024-09-23T12:26:25,1,gold
31517,SA,Khobar,2024-11-30T19:55:32,0,none
31518,SA,Khobar,2024-12-30T01:49:01,0,none
31519,SA,Jeddah,2025-10-24T16:00:38,0,none
31520,AE,Dubai,2024-01-21T22:44:00,0,gold
31521,AE,Ajman,2026-01-31T00:36:37,0,none
31522,SA,Riyadh,2025-09-02T00:02:20,0,none
31523,QA,Doha,2024-05-31T09:10:52,1,silver
31524,SA,Tabuk,2025-12-01T11:40:10,0,silver
31525,EG,Cairo,2024-08-14T03:34:57,0,none
31526,AE,Sharjah,2024-08-21T13:07:21,0,none
31527,SA,Khobar,2025-03-11T07:20:32,0,gold
31528,EG,Giza,2024-09-22T20:04:49,0,silver
31529,SA,Riyadh,2024-05-09T08:06:52,0,none
31530,BH,Manama,2025-08-24T13:48:12,0,none
31531,AE,Sharjah,2025-12-10T19:01:08,0,gold
31532,SA,Makkah,2025-05-25T18:28:43,0,silver
31533,SA,Riyadh,2025-03-26T07:22:56,0,none
31534,AE,Dubai,2024-05-22T00:51:31,0,none
31535,SA,Riyadh,2024-08-03T23:33:19,0,none
31536,SA,Makkah,2025-06-14T02:59:06,0,silver
31537,QA,Doha,2024-01-13T07:08:22,0,none
31538,SA,Madinah,2024-10-16T19:44:43,0,none
31539,SA,Tabuk,2025-07-13T01:45:56,0,none
31540,SA,Dammam,2026-02-28T17:12:38,0,silver
31541,AE,Sharjah,2025-01-07T15:28:10,0,none
31542,AE,Ajman,2024-05-23T02:32:05,0,none
31543,AE,Dubai,2024-10-31T16:55:42,0,none
31544,BH,Manama,2025-12-03T13:24:47,1,silver
31545,SA,Riyadh,2025-07-10T07:45:00,0,none
31546,SA,Dammam,2025-10-28T14:00:50,0,silver
31547,SA,Tabuk,2024-09-08T04:02:46,1,silver
31548,SA,Khobar,2025-03-23T13:55:28,0,none
31549,SA,Makkah,2024-05-14T03:00:55,0,none
31550,SA,Khobar,2025-11-07T05:09:49,0,silver
31551,EG,Giza,2026-01-06T01:46:53,0,silver
31552,SA,Riyadh,2024-06-11T00:39:52,1,platinum
31553,QA,Doha,2024-12-23T09:07:21,0,silver
31554,QA,Doha,2024-10-27T07:12:18,0,none
31555,SA,Riyadh,2024-02-23T23:43:06,0,none
31556,KW,Kuwait City,2024-10-30T11:51:54,1,silver
31557,AE,Ajman,2025-03-11T21:04:03,0,silver
31558,SA,Dammam,2025-04-27T04:32:01,0,none
31559,AE,Abu Dhabi,2025-02-03T22:21:20,0,none
31560,SA,Jeddah,2024-11-14T06:48:44,0,none
31561,SA,Tabuk,2026-02-06T00:23:29,0,silver
31562,EG,Giza,2024-01-20T20:26:09,0,silver
31563,AE,Ajman,2025-02-07T08:51:32,0,none
31564,SA,Tabuk,2025-12-18T14:02:56,0,gold
31565,AE,Dubai,2025-08-12T01:18:46,0,gold
31566,OM,Muscat,2024-02-20T22:13:51,0,none
31567,SA,Khobar,2025-05-13T11:03:53,0,gold
31568,SA,Tabuk,2024-06-11T22:13:43,0,silver
31569,SA,Madinah,2024-09-12T20:49:36,0,none
31570,BH,Manama,2024-03-27T02:16:40,0,silver
31571,SA,Tabuk,2024-08-20T09:13:02,0,none
31572,SA,Jeddah,2025-11-27T13:46:59,0,silver
31573,AE,Ajman,2024-11-21T14:10:47,0,silver
31574,SA,Makkah,2024-09-13T19:22:19,0,none
31575,SA,Jeddah,2026-01-08T03:36:50,0,silver
31576,KW,Kuwait City,2024-07-22T11:05:57,0,gold
31577,AE,Sharjah,2024-03-28T06:31:30,0,none
31578,SA,Riyadh,2024-05-19T12:17:40,0,none
31579,BH,Manama,2025-11-04T15:15:56,0,none
31580,SA,Tabuk,2025-10-05T12:23:18,0,none
31581,SA,Jeddah,2025-10-03T04:03:03,0,none
31582,SA,Jeddah,2024-07-10T12:20:08,0,silver
31583,SA,Jeddah,2025-07-03T11:25:28,1,silver
31584,AE,Sharjah,2025-08-06T07:33:28,0,silver
31585,SA,Jeddah,2025-07-05T18:17:28,0,silver
31586,SA,Jeddah,2025-02-14T20:21:53,0,none
31587,OM,Muscat,2024-06-14T23:57:51,0,silver
31588,SA,Tabuk,2024-10-12T15:08:35,0,none
31589,SA,Tabuk,2026-01-24T04:09:43,0,gold
31590,SA,Dammam,2025-03-14T15:31:55,0,none
31591,EG,Giza,2024-12-07T10:37:25,1,platinum
31592,SA,Madinah,2024-02-19T16:11:49,0,none
31593,SA,Dammam,2024-09-24T11:14:23,0,gold
31594,KW,Kuwait City,2025-01-13T20:05:51,0,none
31595,SA,Jeddah,2025-08-21T18:10:08,0,none
31596,KW,Kuwait City,2025-09-30T17:49:03,0,none
31597,AE,Abu Dhabi,2025-09-17T12:23:35,0,none
31598,EG,Alexandria,2024-08-19T11:51:47,0,none
31599,SA,Madinah,2024-07-03T03:52:49,1,gold
31600,BH,Manama,2024-04-15T16:37:49,0,none
31601,SA,Makkah,2025-12-21T13:44:05,0,gold
31602,SA,Jeddah,2025-05-31T21:54:35,0,gold
31603,EG,Cairo,2024-09-25T01:08:01,1,gold
31604,SA,Dammam,2024-10-16T02:04:23,0,silver
31605,SA,Khobar,2025-01-01T20:38:10,0,none
31606,AE,Sharjah,2025-05-02T17:55:12,0,silver
31607,SA,Riyadh,2024-05-26T15:38:56,0,none
31608,SA,Dammam,2024-07-18T06:49:51,0,none
31609,SA,Riyadh,2024-12-11T16:39:19,0,silver
31610,SA,Makkah,2024-06-07T07:35:57,0,none
31611,AE,Dubai,2025-08-01T04:30:59,0,silver
31612,AE,Ajman,2025-03-17T11:39:18,0,silver
31613,SA,Madinah,2024-02-11T07:50:48,0,silver
31614,SA,Dammam,2024-07-08T10:31:00,0,none
31615,SA,Tabuk,2024-06-22T01:49:55,0,silver
31616,SA,Khobar,2025-02-07T00:28:44,0,silver
31617,SA,Tabuk,2025-07-25T04:06:14,0,silver
31618,AE,Ajman,2024-01-15T11:12:47,0,none
31619,SA,Tabuk,2024-09-29T20:40:51,0,gold
31620,AE,Dubai,2025-03-12T10:37:16,0,gold
31621,SA,Dammam,2024-06-02T22:06:38,0,gold
31622,SA,Riyadh,2024-10-28T02:23:04,0,none
31623,SA,Dammam,2024-02-20T11:22:55,0,none
31624,SA,Tabuk,2024-04-18T09:43:45,1,silver
31625,AE,Abu Dhabi,2025-02-23T22:38:15,0,silver
31626,AE,Ajman,2024-10-16T02:33:06,0,silver
31627,OM,Muscat,2024-03-10T05:06:12,0,silver
31628,SA,Khobar,2024-11-15T03:17:53,1,gold
31629,SA,Riyadh,2024-07-02T15:49:13,0,none
31630,KW,Kuwait City,2025-05-29T03:38:54,0,none
31631,EG,Giza,2025-01-26T18:41:37,0,none
31632,SA,Jeddah,2025-04-10T10:29:58,0,silver
31633,SA,Dammam,2024-01-18T21:21:29,0,none
31634,SA,Dammam,2024-11-24T16:48:27,0,none
31635,SA,Khobar,2024-10-13T13:34:59,0,silver
31636,AE,Ajman,2024-03-11T10:12:37,0,silver
31637,SA,Riyadh,2024-01-14T17:56:50,0,gold
31638,BH,Manama,2025-12-27T09:26:52,0,none
31639,SA,Riyadh,2024-12-04T18:00:12,0,gold
31640,EG,Alexandria,2024-10-12T19:35:30,0,none
31641,SA,Tabuk,2024-04-04T01:06:49,0,none
31642,AE,Dubai,2024-10-03T12:59:55,0,none
31643,KW,Kuwait City,2025-05-05T22:37:01,0,gold
31644,SA,Jeddah,2025-07-15T03:02:47,0,none
31645,SA,Madinah,2025-03-26T15:25:41,0,silver
31646,SA,Madinah,2025-12-16T04:57:20,1,platinum
31647,SA,Riyadh,2024-11-17T01:52:12,0,silver
31648,EG,Cairo,2024-10-22T23:01:06,0,none
31649,AE,Ajman,2025-03-27T23:21:37,0,silver
31650,EG,Cairo,2026-01-21T22:53:35,0,silver
31651,SA,Khobar,2024-09-08T13:42:18,0,silver
31652,EG,Cairo,2026-02-13T09:31:31,0,silver
31653,AE,Ajman,2024-04-22T23:10:18,0,none
31654,SA,Tabuk,2025-09-09T13:11:38,0,none
31655,KW,Kuwait City,2025-05-13T18:31:26,0,none
31656,SA,Madinah,2025-09-27T04:55:35,0,gold
31657,SA,Tabuk,2025-03-04T05:46:38,0,none
31658,EG,Giza,2024-08-16T06:51:54,0,silver
31659,SA,Jeddah,2025-10-03T03:32:02,0,none
31660,SA,Makkah,2024-10-21T14:25:17,0,silver
31661,SA,Tabuk,2024-04-23T16:37:05,0,none
31662,KW,Kuwait City,2025-06-15T11:01:38,0,gold
31663,SA,Makkah,2024-02-13T07:15:03,1,gold
31664,SA,Riyadh,2025-09-14T04:38:10,1,platinum
31665,SA,Khobar,2025-05-08T23:39:34,1,gold
31666,SA,Dammam,2025-03-29T05:45:44,0,none
31667,SA,Makkah,2024-08-30T09:51:47,0,silver
31668,KW,Kuwait City,2024-02-12T07:33:38,0,silver
31669,EG,Alexandria,2025-05-01T08:32:57,0,silver
31670,KW,Kuwait City,2025-06-17T06:46:19,0,none
31671,AE,Ajman,2024-01-02T01:27:18,0,none
31672,SA,Jeddah,2025-01-24T11:32:35,0,none
31673,SA,Dammam,2025-05-15T10:06:28,0,none
31674,SA,Makkah,2025-11-04T11:46:09,0,silver
31675,SA,Dammam,2024-04-17T23:43:08,0,none
31676,AE,Abu Dhabi,2024-04-04T02:05:44,0,none
31677,SA,Khobar,2025-01-05T06:48:36,0,none
31678,AE,Ajman,2025-02-16T11:42:39,1,silver
31679,SA,Tabuk,2024-06-20T19:03:56,0,none
31680,SA,Jeddah,2024-01-04T13:23:11,0,none
31681,OM,Muscat,2024-12-12T03:55:40,0,silver
31682,SA,Khobar,2025-05-24T19:46:54,0,none
31683,SA,Tabuk,2025-07-30T22:44:17,0,none
31684,SA,Makkah,2024-08-24T15:50:40,0,none
31685,SA,Dammam,2025-04-25T01:39:23,0,none
31686,SA,Dammam,2026-01-16T10:34:49,0,silver
31687,OM,Muscat,2024-08-28T16:11:48,0,none
31688,KW,Kuwait City,2024-11-03T21:41:45,0,none
31689,AE,Ajman,2025-07-04T20:27:05,0,silver
31690,AE,Abu Dhabi,2024-12-28T11:47:41,1,platinum
31691,SA,Madinah,2025-06-15T22:37:37,0,silver
31692,QA,Doha,2024-02-18T05:02:28,0,none
31693,SA,Tabuk,2025-09-26T03:12:34,0,none
31694,SA,Madinah,2024-04-25T00:16:12,1,platinum
31695,BH,Manama,2024-12-08T18:21:55,0,silver
31696,SA,Madinah,2025-09-05T00:19:05,0,none
31697,SA,Riyadh,2025-05-12T11:12:57,0,silver
31698,EG,Cairo,2025-02-04T17:04:47,0,none
31699,SA,Khobar,2026-02-15T00:37:57,0,none
31700,SA,Khobar,2024-01-11T14:17:21,0,silver
31701,SA,Jeddah,2024-08-18T02:48:49,0,silver
31702,AE,Ajman,2025-01-21T06:40:19,0,none
31703,SA,Khobar,2024-08-25T22:15:35,1,silver
31704,SA,Dammam,2024-07-17T20:06:14,0,none
31705,SA,Makkah,2025-07-24T14:12:13,0,silver
31706,SA,Tabuk,2025-08-12T14:12:14,1,gold
31707,SA,Khobar,2026-01-24T19:39:25,0,gold
31708,SA,Tabuk,2025-12-05T09:36:19,1,silver
31709,SA,Madinah,2024-10-16T02:32:36,0,none
31710,SA,Riyadh,2025-02-11T15:28:16,1,gold
31711,SA,Makkah,2025-11-25T02:12:48,0,none
31712,SA,Makkah,2025-05-17T01:07:44,0,none
31713,EG,Alexandria,2024-08-07T13:07:40,0,none
31714,SA,Madinah,2026-02-15T08:36:09,0,none
31715,SA,Madinah,2024-10-04T22:15:20,1,platinum
31716,SA,Khobar,2025-08-18T20:57:28,0,silver
31717,AE,Abu Dhabi,2026-02-12T18:34:10,0,silver
31718,SA,Tabuk,2024-04-26T09:09:58,0,silver
31719,AE,Sharjah,2024-09-02T20:21:54,0,none
31720,AE,Ajman,2025-12-25T22:13:05,0,silver
31721,SA,Madinah,2025-07-09T01:24:13,0,none
31722,SA,Khobar,2025-01-26T04:08:58,1,platinum
31723,BH,Manama,2025-01-04T05:17:08,0,silver
31724,SA,Jeddah,2024-07-11T23:19:36,0,silver
31725,SA,Jeddah,2024-07-01T15:44:05,0,none
31726,SA,Tabuk,2024-08-27T15:24:31,0,silver
31727,SA,Makkah,2024-01-16T01:56:11,0,none
31728,EG,Alexandria,2026-02-27T12:02:50,1,platinum
31729,SA,Tabuk,2025-06-01T09:53:53,0,gold
31730,SA,Makkah,2025-01-11T14:25:02,0,none
31731,AE,Abu Dhabi,2026-01-27T09:10:23,0,none
31732,QA,Doha,2024-09-02T14:27:51,0,gold
31733,SA,Madinah,2024-01-18T01:33:33,0,silver
31734,AE,Ajman,2024-01-15T07:49:16,0,none
31735,SA,Tabuk,2025-08-13T00:11:03,0,silver
31736,AE,Ajman,2024-12-19T18:24:39,1,gold
31737,SA,Makkah,2024-06-01T00:40:43,0,gold
31738,SA,Makkah,2024-08-13T00:01:52,0,silver
31739,BH,Manama,2025-11-08T10:46:14,0,silver
31740,AE,Abu Dhabi,2024-05-06T01:42:23,1,silver
31741,SA,Khobar,2025-01-06T22:30:38,0,silver
31742,OM,Muscat,2024-05-24T14:28:50,1,silver
31743,SA,Madinah,2024-09-25T22:10:42,0,silver
31744,AE,Sharjah,2024-09-01T23:18:23,0,gold
31745,AE,Ajman,2024-04-13T04:46:00,0,none
31746,EG,Giza,2024-01-11T01:46:17,0,none
31747,SA,Makkah,2024-09-24T22:20:03,1,silver
31748,AE,Sharjah,2024-08-13T08:51:39,0,none
31749,AE,Abu Dhabi,2025-11-26T14:44:58,0,none
31750,SA,Jeddah,2025-11-04T16:08:07,0,silver
31751,QA,Doha,2024-11-11T11:13:34,0,silver
31752,SA,Dammam,2024-08-02T14:36:13,0,silver
31753,SA,Madinah,2024-05-09T23:16:31,0,silver
31754,AE,Dubai,2025-04-12T22:13:54,0,silver
31755,SA,Jeddah,2026-01-19T03:13:21,0,none
31756,EG,Alexandria,2025-11-19T01:29:00,0,none
31757,SA,Dammam,2024-06-08T21:48:29,0,silver
31758,SA,Tabuk,2026-01-22T01:28:46,0,none
31759,AE,Dubai,2025-06-07T21:47:20,0,none
31760,KW,Kuwait City,2025-05-18T08:25:03,0,silver
31761,AE,Sharjah,2024-11-13T15:54:50,0,none
31762,SA,Tabuk,2025-07-03T23:27:50,0,none
31763,SA,Makkah,2024-05-18T05:53:56,1,silver
31764,EG,Giza,2025-01-22T20:26:02,0,none
31765,QA,Doha,2024-08-06T02:14:36,0,none
31766,AE,Sharjah,2025-10-15T21:15:05,0,silver
31767,AE,Abu Dhabi,2025-04-01T11:57:17,0,none
31768,SA,Khobar,2025-06-05T16:33:35,0,none
31769,SA,Dammam,2025-11-09T09:41:38,0,silver
31770,SA,Tabuk,2024-01-18T18:59:33,0,none
31771,SA,Khobar,2025-05-11T12:11:36,0,none
31772,SA,Tabuk,2024-08-10T10:43:33,0,silver
31773,AE,Abu Dhabi,2024-10-25T04:35:42,0,none
31774,SA,Jeddah,2024-03-26T18:12:38,0,silver
31775,SA,Dammam,2025-09-21T06:54:08,0,none
31776,KW,Kuwait City,2025-09-11T23:54:14,0,none
31777,SA,Khobar,2024-02-07T03:49:36,0,none
31778,AE,Dubai,2024-04-13T13:28:43,0,none
31779,EG,Alexandria,2024-11-06T04:15:22,1,silver
31780,EG,Giza,2024-06-01T15:34:34,0,silver
31781,EG,Alexandria,2025-09-11T19:00:12,1,silver
31782,EG,Giza,2025-08-21T05:54:26,0,none
31783,SA,Madinah,2026-01-28T21:08:33,1,platinum
31784,AE,Abu Dhabi,2025-10-26T23:25:24,0,none
31785,KW,Kuwait City,2026-01-27T12:30:11,0,none
31786,SA,Tabuk,2026-02-23T17:43:53,0,silver
31787,AE,Dubai,2024-09-05T22:47:57,0,none
31788,SA,Madinah,2024-01-12T21:33:18,0,none
31789,AE,Dubai,2025-05-13T21:24:28,0,silver
31790,SA,Riyadh,2024-07-23T13:09:29,0,none
31791,AE,Abu Dhabi,2025-04-08T15:59:50,0,none
31792,SA,Khobar,2026-02-22T13:13:56,0,silver
31793,SA,Madinah,2024-03-30T10:21:00,1,silver
31794,SA,Dammam,2024-01-17T06:38:20,0,gold
31795,AE,Sharjah,2024-05-27T11:02:30,0,none
31796,QA,Doha,2025-01-15T05:44:05,0,none
31797,SA,Riyadh,2026-02-23T23:32:39,0,none
31798,SA,Madinah,2025-02-22T17:13:41,0,none
31799,AE,Abu Dhabi,2024-11-09T22:48:14,0,silver
31800,AE,Ajman,2024-06-15T18:06:05,0,gold
31801,SA,Khobar,2025-01-16T13:44:47,0,none
31802,AE,Ajman,2025-10-04T07:28:46,0,none
31803,KW,Kuwait City,2025-12-02T23:09:11,0,none
31804,SA,Madinah,2025-03-06T10:59:14,0,none
31805,SA,Dammam,2025-07-17T15:21:38,0,none
31806,SA,Riyadh,2025-01-19T06:26:54,0,none
31807,BH,Manama,2025-11-09T14:22:03,0,none
31808,EG,Cairo,2026-01-15T16:26:53,1,platinum
31809,SA,Tabuk,2024-08-03T21:51:29,0,silver
31810,OM,Muscat,2025-04-19T07:50:27,0,none
31811,SA,Tabuk,2024-07-20T01:41:57,0,gold
31812,EG,Giza,2025-11-30T22:53:10,0,none
31813,EG,Cairo,2025-10-06T15:58:58,0,silver
31814,EG,Cairo,2025-08-09T01:58:27,0,none
31815,AE,Sharjah,2026-01-01T14:44:44,1,silver
31816,SA,Khobar,2024-05-24T01:10:39,0,silver
31817,SA,Riyadh,2025-06-19T06:57:48,0,silver
31818,SA,Tabuk,2025-07-25T01:11:15,0,none
